station_name,lat,lon,network,call_id
ERA5_60.3_-156.9,60.300,-156.900,ERA5,119478
ERA5_60.3_-156.6,60.300,-156.600,ERA5,119479
ERA5_60.3_-156.3,60.300,-156.300,ERA5,119480
ERA5_60.3_-156,60.300,-156.000,ERA5,119481
ERA5_60.3_-155.7,60.300,-155.700,ERA5,119482
ERA5_60.3_-155.4,60.300,-155.400,ERA5,119483
ERA5_60.3_-155.1,60.300,-155.100,ERA5,119484
ERA5_60.3_-154.8,60.300,-154.800,ERA5,119485
ERA5_60.3_-154.5,60.300,-154.500,ERA5,119486
ERA5_60.3_-154.2,60.300,-154.200,ERA5,119487
ERA5_60.3_-153.9,60.300,-153.900,ERA5,119488
ERA5_60.3_-153.6,60.300,-153.600,ERA5,119489
ERA5_60.3_-153.3,60.300,-153.300,ERA5,119490
ERA5_60.3_-153,60.300,-153.000,ERA5,119491
ERA5_60.3_-152.7,60.300,-152.700,ERA5,119492
ERA5_60.3_-152.4,60.300,-152.400,ERA5,119493
ERA5_60.3_-151.5,60.300,-151.500,ERA5,119496
ERA5_60.3_-151.2,60.300,-151.200,ERA5,119497
ERA5_60.3_-150.9,60.300,-150.900,ERA5,119498
ERA5_60.3_-150.6,60.300,-150.600,ERA5,119499
ERA5_60.3_-150.3,60.300,-150.300,ERA5,119500
ERA5_60.3_-150,60.300,-150.000,ERA5,119501
ERA5_60.3_-149.7,60.300,-149.700,ERA5,119502
ERA5_60.3_-149.4,60.300,-149.400,ERA5,119503
ERA5_60.3_-149.1,60.300,-149.100,ERA5,119504
ERA5_60.3_-148.8,60.300,-148.800,ERA5,119505
ERA5_60.3_-148.5,60.300,-148.500,ERA5,119506
ERA5_60.3_-148.2,60.300,-148.200,ERA5,119507
ERA5_60.3_-147.9,60.300,-147.900,ERA5,119508
ERA5_60.3_-147.6,60.300,-147.600,ERA5,119509
ERA5_60.3_-147.3,60.300,-147.300,ERA5,119510
ERA5_60.3_-147,60.300,-147.000,ERA5,119511
ERA5_60.3_-146.7,60.300,-146.700,ERA5,119512
ERA5_60.3_-146.4,60.300,-146.400,ERA5,119513
ERA5_60.3_-146.1,60.300,-146.100,ERA5,119514
ERA5_60.3_-145.5,60.300,-145.500,ERA5,119516
ERA5_60.3_-145.2,60.300,-145.200,ERA5,119517
ERA5_60.3_-144.9,60.300,-144.900,ERA5,119518
ERA5_60.3_-144.6,60.300,-144.600,ERA5,119519
ERA5_60.3_-144.3,60.300,-144.300,ERA5,119520
ERA5_60.3_-144,60.300,-144.000,ERA5,119521
ERA5_60.3_-143.7,60.300,-143.700,ERA5,119522
ERA5_60.3_-143.4,60.300,-143.400,ERA5,119523
ERA5_60.3_-143.1,60.300,-143.100,ERA5,119524
ERA5_60.3_-142.8,60.300,-142.800,ERA5,119525
ERA5_60.3_-142.5,60.300,-142.500,ERA5,119526
ERA5_60.3_-142.2,60.300,-142.200,ERA5,119527
ERA5_60.3_-141.9,60.300,-141.900,ERA5,119528
ERA5_60.3_-141.6,60.300,-141.600,ERA5,119529
ERA5_60.3_-141.3,60.300,-141.300,ERA5,119530
ERA5_60.3_-141,60.300,-141.000,ERA5,119531
ERA5_60.3_-140.7,60.300,-140.700,ERA5,119532
ERA5_60.3_-140.4,60.300,-140.400,ERA5,119533
ERA5_60.3_-140.1,60.300,-140.100,ERA5,119534
ERA5_60.3_-139.8,60.300,-139.800,ERA5,119535
ERA5_60.3_-139.5,60.300,-139.500,ERA5,119536
ERA5_60.3_-139.2,60.300,-139.200,ERA5,119537
ERA5_60.3_-138.9,60.300,-138.900,ERA5,119538
ERA5_60.3_-138.6,60.300,-138.600,ERA5,119539
ERA5_60.3_-138.3,60.300,-138.300,ERA5,119540
ERA5_60.3_-138,60.300,-138.000,ERA5,119541
ERA5_60.3_-137.7,60.300,-137.700,ERA5,119542
ERA5_60.3_-137.4,60.300,-137.400,ERA5,119543
ERA5_60.3_-137.1,60.300,-137.100,ERA5,119544
ERA5_60.3_-136.8,60.300,-136.800,ERA5,119545
ERA5_60.3_-136.5,60.300,-136.500,ERA5,119546
ERA5_60.3_-136.2,60.300,-136.200,ERA5,119547
ERA5_60.3_-135.9,60.300,-135.900,ERA5,119548
ERA5_60.3_-135.6,60.300,-135.600,ERA5,119549
ERA5_60.3_-135.3,60.300,-135.300,ERA5,119550
ERA5_60.3_-135,60.300,-135.000,ERA5,119551
ERA5_60.3_-134.7,60.300,-134.700,ERA5,119552
ERA5_60.3_-134.4,60.300,-134.400,ERA5,119553
ERA5_60.3_-134.1,60.300,-134.100,ERA5,119554
ERA5_60.3_-133.8,60.300,-133.800,ERA5,119555
ERA5_60.3_-133.5,60.300,-133.500,ERA5,119556
ERA5_60.3_-133.2,60.300,-133.200,ERA5,119557
ERA5_60.3_-132.9,60.300,-132.900,ERA5,119558
ERA5_60.3_-132.6,60.300,-132.600,ERA5,119559
ERA5_60.3_-132.3,60.300,-132.300,ERA5,119560
ERA5_60.3_-132,60.300,-132.000,ERA5,119561
ERA5_60.3_-131.7,60.300,-131.700,ERA5,119562
ERA5_60.3_-131.4,60.300,-131.400,ERA5,119563
ERA5_60.3_-131.1,60.300,-131.100,ERA5,119564
ERA5_60.3_-130.8,60.300,-130.800,ERA5,119565
ERA5_60.3_-130.5,60.300,-130.500,ERA5,119566
ERA5_60.3_-130.2,60.300,-130.200,ERA5,119567
ERA5_60.3_-129.9,60.300,-129.900,ERA5,119568
ERA5_60.3_-129.6,60.300,-129.600,ERA5,119569
ERA5_60.3_-129.3,60.300,-129.300,ERA5,119570
ERA5_60.3_-129,60.300,-129.000,ERA5,119571
ERA5_60.3_-128.7,60.300,-128.700,ERA5,119572
ERA5_60.3_-128.4,60.300,-128.400,ERA5,119573
ERA5_60.3_-128.1,60.300,-128.100,ERA5,119574
ERA5_60.3_-127.8,60.300,-127.800,ERA5,119575
ERA5_60.3_-127.5,60.300,-127.500,ERA5,119576
ERA5_60.3_-127.2,60.300,-127.200,ERA5,119577
ERA5_60.3_-126.9,60.300,-126.900,ERA5,119578
ERA5_60.3_-126.6,60.300,-126.600,ERA5,119579
ERA5_60.3_-126.3,60.300,-126.300,ERA5,119580
ERA5_60.3_-126,60.300,-126.000,ERA5,119581
ERA5_60.3_-125.7,60.300,-125.700,ERA5,119582
ERA5_60.3_-125.4,60.300,-125.400,ERA5,119583
ERA5_60.3_-125.1,60.300,-125.100,ERA5,119584
ERA5_60.3_-124.8,60.300,-124.800,ERA5,119585
ERA5_60.3_-124.5,60.300,-124.500,ERA5,119586
ERA5_60.3_-124.2,60.300,-124.200,ERA5,119587
ERA5_60.3_-123.9,60.300,-123.900,ERA5,119588
ERA5_60.3_-123.6,60.300,-123.600,ERA5,119589
ERA5_60.3_-123.3,60.300,-123.300,ERA5,119590
ERA5_60.3_-123,60.300,-123.000,ERA5,119591
ERA5_60.3_-122.7,60.300,-122.700,ERA5,119592
ERA5_60.3_-122.4,60.300,-122.400,ERA5,119593
ERA5_60.3_-122.1,60.300,-122.100,ERA5,119594
ERA5_60.3_-121.8,60.300,-121.800,ERA5,119595
ERA5_60.3_-121.5,60.300,-121.500,ERA5,119596
ERA5_60.3_-121.2,60.300,-121.200,ERA5,119597
ERA5_60.3_-120.9,60.300,-120.900,ERA5,119598
ERA5_60.3_-120.6,60.300,-120.600,ERA5,119599
ERA5_60.3_-120.3,60.300,-120.300,ERA5,119600
ERA5_60.3_-120,60.300,-120.000,ERA5,119601
ERA5_60.3_-119.7,60.300,-119.700,ERA5,119602
ERA5_60.3_-119.4,60.300,-119.400,ERA5,119603
ERA5_60.3_-119.1,60.300,-119.100,ERA5,119604
ERA5_60.3_-118.8,60.300,-118.800,ERA5,119605
ERA5_60.3_-118.5,60.300,-118.500,ERA5,119606
ERA5_60.3_-118.2,60.300,-118.200,ERA5,119607
ERA5_60.3_-117.9,60.300,-117.900,ERA5,119608
ERA5_60.3_-117.6,60.300,-117.600,ERA5,119609
ERA5_60.3_-117.3,60.300,-117.300,ERA5,119610
ERA5_60.3_-117,60.300,-117.000,ERA5,119611
ERA5_60.3_-116.7,60.300,-116.700,ERA5,119612
ERA5_60.3_-116.4,60.300,-116.400,ERA5,119613
ERA5_60.3_-116.1,60.300,-116.100,ERA5,119614
ERA5_60.3_-115.8,60.300,-115.800,ERA5,119615
ERA5_60.3_-115.5,60.300,-115.500,ERA5,119616
ERA5_60.3_-115.2,60.300,-115.200,ERA5,119617
ERA5_60.3_-114.9,60.300,-114.900,ERA5,119618
ERA5_60.3_-114.6,60.300,-114.600,ERA5,119619
ERA5_60.3_-114.3,60.300,-114.300,ERA5,119620
ERA5_60.3_-114,60.300,-114.000,ERA5,119621
ERA5_60.3_-113.7,60.300,-113.700,ERA5,119622
ERA5_60.3_-113.4,60.300,-113.400,ERA5,119623
ERA5_60.3_-113.1,60.300,-113.100,ERA5,119624
ERA5_60.3_-112.8,60.300,-112.800,ERA5,119625
ERA5_60.3_-112.5,60.300,-112.500,ERA5,119626
ERA5_60.3_-112.2,60.300,-112.200,ERA5,119627
ERA5_60.3_-111.9,60.300,-111.900,ERA5,119628
ERA5_60.3_-111.6,60.300,-111.600,ERA5,119629
ERA5_60.3_-111.3,60.300,-111.300,ERA5,119630
ERA5_60.3_-111,60.300,-111.000,ERA5,119631
ERA5_60.3_-110.7,60.300,-110.700,ERA5,119632
ERA5_60.3_-110.4,60.300,-110.400,ERA5,119633
ERA5_60.3_-110.1,60.300,-110.100,ERA5,119634
ERA5_60.3_-109.8,60.300,-109.800,ERA5,119635
ERA5_60.3_-109.5,60.300,-109.500,ERA5,119636
ERA5_60.3_-109.2,60.300,-109.200,ERA5,119637
ERA5_60.3_-108.9,60.300,-108.900,ERA5,119638
ERA5_60.3_-108.6,60.300,-108.600,ERA5,119639
ERA5_60.3_-108.3,60.300,-108.300,ERA5,119640
ERA5_60.3_-108,60.300,-108.000,ERA5,119641
ERA5_60.3_-107.7,60.300,-107.700,ERA5,119642
ERA5_60.3_-107.4,60.300,-107.400,ERA5,119643
ERA5_60.3_-107.1,60.300,-107.100,ERA5,119644
ERA5_60.3_-106.8,60.300,-106.800,ERA5,119645
ERA5_60.3_-106.5,60.300,-106.500,ERA5,119646
ERA5_60.3_-106.2,60.300,-106.200,ERA5,119647
ERA5_60.3_-105.9,60.300,-105.900,ERA5,119648
ERA5_60.3_-105.6,60.300,-105.600,ERA5,119649
ERA5_60.3_-105.3,60.300,-105.300,ERA5,119650
ERA5_60.3_-105,60.300,-105.000,ERA5,119651
ERA5_60.3_-104.7,60.300,-104.700,ERA5,119652
ERA5_60.3_-104.4,60.300,-104.400,ERA5,119653
ERA5_60.3_-104.1,60.300,-104.100,ERA5,119654
ERA5_60.3_-103.8,60.300,-103.800,ERA5,119655
ERA5_60.3_-103.5,60.300,-103.500,ERA5,119656
ERA5_60.3_-103.2,60.300,-103.200,ERA5,119657
ERA5_60.3_-102.9,60.300,-102.900,ERA5,119658
ERA5_60.3_-102.6,60.300,-102.600,ERA5,119659
ERA5_60.3_-102.3,60.300,-102.300,ERA5,119660
ERA5_60.3_-102,60.300,-102.000,ERA5,119661
ERA5_60.3_-101.7,60.300,-101.700,ERA5,119662
ERA5_60.3_-101.4,60.300,-101.400,ERA5,119663
ERA5_60.3_-101.1,60.300,-101.100,ERA5,119664
ERA5_60.3_-100.8,60.300,-100.800,ERA5,119665
ERA5_60.3_-100.5,60.300,-100.500,ERA5,119666
ERA5_60.3_-100.2,60.300,-100.200,ERA5,119667
ERA5_60.3_-99.9,60.300,-99.900,ERA5,119668
ERA5_60.3_-99.6,60.300,-99.600,ERA5,119669
ERA5_60.3_-99.3,60.300,-99.300,ERA5,119670
ERA5_60.3_-99,60.300,-99.000,ERA5,119671
ERA5_60.3_-98.7,60.300,-98.700,ERA5,119672
ERA5_60.3_-98.4,60.300,-98.400,ERA5,119673
ERA5_60.3_-98.1,60.300,-98.100,ERA5,119674
ERA5_60.3_-97.8,60.300,-97.800,ERA5,119675
ERA5_60.3_-97.5,60.300,-97.500,ERA5,119676
ERA5_60.3_-97.2,60.300,-97.200,ERA5,119677
ERA5_60.3_-96.9,60.300,-96.900,ERA5,119678
ERA5_60.3_-96.6,60.300,-96.600,ERA5,119679
ERA5_60.3_-96.3,60.300,-96.300,ERA5,119680
ERA5_60.3_-96,60.300,-96.000,ERA5,119681
ERA5_60.3_-95.7,60.300,-95.700,ERA5,119682
ERA5_60.3_-95.4,60.300,-95.400,ERA5,119683
ERA5_60.3_-95.1,60.300,-95.100,ERA5,119684
ERA5_60.3_-94.8,60.300,-94.800,ERA5,119685
ERA5_60.3_-94.5,60.300,-94.500,ERA5,119686
ERA5_60.3_-77.7,60.300,-77.700,ERA5,119742
ERA5_60.3_-77.4,60.300,-77.400,ERA5,119743
ERA5_60.3_-77.1,60.300,-77.100,ERA5,119744
ERA5_60.3_-76.8,60.300,-76.800,ERA5,119745
ERA5_60.3_-76.5,60.300,-76.500,ERA5,119746
ERA5_60.3_-76.2,60.300,-76.200,ERA5,119747
ERA5_60.3_-75.9,60.300,-75.900,ERA5,119748
ERA5_60.3_-75.6,60.300,-75.600,ERA5,119749
ERA5_60.3_-75.3,60.300,-75.300,ERA5,119750
ERA5_60.3_-75,60.300,-75.000,ERA5,119751
ERA5_60.3_-74.7,60.300,-74.700,ERA5,119752
ERA5_60.3_-74.4,60.300,-74.400,ERA5,119753
ERA5_60.3_-74.1,60.300,-74.100,ERA5,119754
ERA5_60.3_-73.8,60.300,-73.800,ERA5,119755
ERA5_60.3_-73.5,60.300,-73.500,ERA5,119756
ERA5_60.3_-73.2,60.300,-73.200,ERA5,119757
ERA5_60.3_-72.9,60.300,-72.900,ERA5,119758
ERA5_60.3_-72.6,60.300,-72.600,ERA5,119759
ERA5_60.3_-72.3,60.300,-72.300,ERA5,119760
ERA5_60.3_-72,60.300,-72.000,ERA5,119761
ERA5_60.3_-71.7,60.300,-71.700,ERA5,119762
ERA5_60.3_-71.4,60.300,-71.400,ERA5,119763
ERA5_60.3_-71.1,60.300,-71.100,ERA5,119764
ERA5_60.3_-70.8,60.300,-70.800,ERA5,119765
ERA5_60.3_-70.5,60.300,-70.500,ERA5,119766
ERA5_60.3_-70.2,60.300,-70.200,ERA5,119767
ERA5_60.3_-69.9,60.300,-69.900,ERA5,119768
ERA5_60.3_-69.6,60.300,-69.600,ERA5,119769
ERA5_60.3_-68.4,60.300,-68.400,ERA5,119773
ERA5_60.3_-68.1,60.300,-68.100,ERA5,119774
ERA5_60.3_-67.8,60.300,-67.800,ERA5,119775
ERA5_60.3_-64.8,60.300,-64.800,ERA5,119785
ERA5_60.3_-64.5,60.300,-64.500,ERA5,119786
ERA5_60_-167.4,60.000,-167.400,ERA5,120643
ERA5_60_-167.1,60.000,-167.100,ERA5,120644
ERA5_60_-166.8,60.000,-166.800,ERA5,120645
ERA5_60_-166.5,60.000,-166.500,ERA5,120646
ERA5_60_-166.2,60.000,-166.200,ERA5,120647
ERA5_60_-165.9,60.000,-165.900,ERA5,120648
ERA5_60_-165.6,60.000,-165.600,ERA5,120649
ERA5_60_-164.4,60.000,-164.400,ERA5,120653
ERA5_60_-164.1,60.000,-164.100,ERA5,120654
ERA5_60_-163.8,60.000,-163.800,ERA5,120655
